text,source,site
View Team Page Ligurian Lìgure lij None No LP 25% lij View Team Page Limburgish Limburgs li None No LP 0% li View Team Page Lingala Ngala lin None No LP 1% lin View Team Page Lithuanian Lietuvių kalba lt_LT 6.5.5 6.5.6 69% lt View Team Page Lombard Lombardo lmo None No LP 17% lmo View Team Page Lower Sorbian Dolnoserbšćina dsb 6.2.2 6.2.7 65% dsb View Team Page Luganda Oluganda lug None No LP 59% lug View Team Page Luxembourgish Lëtzebuergesch lb_LU None No LP 32% lb View Team Page Macedonian Македонски јазик mk_MK 6.0.3 6.0.9 65% mk View Team Page Maithili मैथिली mai None No LP 48% mai View Team Page Malagasy Malagasy mg_MG None No LP 59% mg View Team Page Malay Bahasa Melayu ms_MY 4.9.8 5.5.9 65% ms View Team Page Malayalam മലയാളം ml_IN 6.7.2 6.7.3 72% ml View Team Page Maltese Malti mlt None No LP 0% mlt View Team Page Maori Te Reo Māori mri None No LP 0% mri View Team Page Marathi मराठी mr 6.8.2 6.8.2 74% mr View Team Page Mauritian Creole Kreol Morisien mfe None No LP 0% mfe View Team Page Mongolian Монгол mn 6.5.5 6.5.6 69% mn View Team Page Montenegrin Crnogorski jezik me_ME None No LP 18% me View Team Page Moroccan Arabic العربية المغربية ary 4.7.5 4.8.26 50% ary View Team Page Myanmar (Burmese) ဗမာစာ my_MM 4.1 4.2.39 51% mya View Team Page Nepali नेपाली ne_NP 6.8.2 6.8.2 73% ne View Team Page Nigerian Pidgin Nigerian Pidgin pcm None No LP 57% pcm View Team Page Norwegian (Bokmål) Norsk bokmål nb_NO 6.8.2 6.8.2 75% nb View Team Page Norwegian (Nynorsk) Norsk nynorsk nn_NO 5.7.2 5.7.9 63% nn View Team Page N’ko ߒߞߏ nqo None No LP 3% nqo View Team Page Occitan Occitan oci 4.8.3 4.8.3,https://codex.wordpress.org/WordPress_in_Your_Language,wordpress
"58% oci View Team Page Oriya ଓଡ଼ିଆ ory None No LP 20% ory View Team Page Ossetic Ирон os 3.4.2 No LP 6% os View Team Page Panjabi (India) ਪੰਜਾਬੀ pa_IN 5.9.5 4.7.2 68% pa View Team Page Papiamento (Aruba) Papiamento pap_AW None No LP 0% pap-aw View Team Page Papiamento (Curaçao and Bonaire) Papiamentu pap_CW None No LP 25% pap-cw View Team Page Pashto پښتو ps 4.1.2 4.3.35 46% ps View Team Page Persian فارسی fa_IR 6.8.2 6.8.2 75% fa View Team Page Persian (Afghanistan) (فارسی (افغانستان fa_AF 6.8.2 6.8.2 72% fa-af View Team Page Picard Ch’ti pcd None No LP 0% pcd View Team Page Polish Polski pl_PL 6.8.2 6.8.2 75% pl View Team Page Portuguese (Angola) Português de Angola pt_AO 6.4.3 6.4.6 68% pt-ao View Team Page Portuguese (Brazil) Português do Brasil pt_BR 6.8.2 6.8.2 74% pt-br View Team Page Portuguese (Portugal) Português pt_PT 6.8.2 6.8.2 75% pt View Team Page Portuguese (Portugal, AO90) Português (AO90) pt_PT_ao90 6.8.2 6.8.2 — pt/ao90 View Team Page Punjabi (Pakistan) پنجابی pa_PK No site No LP — pa-pk View Team Page Rohingya Ruáinga rhg 4.7.2 4.7.2 29% rhg View Team Page Romanian Română ro_RO 6.8.2 6.8.2 75% ro View Team Page Romansh Rumantsch roh None No LP 43% roh View Team Page Russian Русский ru_RU 6.8.2 6.8.2 75% ru View Team Page Sakha Сахалыы sah 4.7.2 4.7.2 6% sah View Team Page Sanskrit भारतम् sa_IN None No LP 24% sa-in View Team Page Saraiki سرائیکی skr 6.8.2 6.8.2 72% skr View Team Page Sardinian Sardu srd None No LP 0% srd View Team Page Scottish Gaelic Gàidhlig gd 4.7.2 4.7.2 55% gd View Team Page Serbian Српски језик sr_RS 6.7.2 6.7.3 71% sr View Team Page Serbian (Latin) Srpski jezik sr_RS_latin No site No LP — sr/latin View Team Page Shona",https://codex.wordpress.org/WordPress_in_Your_Language,wordpress
ChiShona sna None No LP 1% sna View Team Page Shqip (Kosovo) Për Kosovën Shqip sq_XK None No LP 0% sq-xk View Team Page Sicilian Sicilianu scn None No LP 0% scn View Team Page Silesian Ślōnskŏ gŏdka szl 4.7.2 4.7.2 49% szl View Team Page Sindhi سنڌي snd 5.3 5.4.9 61% snd View Team Page Sinhala සිංහල si_LK 2.8.5 4.7.2 47% si View Team Page Slovak Slovenčina sk_SK 6.8.2 6.8.2 74% sk View Team Page Slovenian Slovenščina sl_SI 6.8.2 6.8.2 74% sl View Team Page Somali Afsoomaali so_SO None No LP 53% so View Team Page South Azerbaijani گؤنئی آذربایجان azb 6.4.3 6.4.6 68% azb View Team Page Spanish (Argentina) Español de Argentina es_AR 6.8.2 6.8.2 75% es-ar View Team Page Spanish (Chile) Español de Chile es_CL 6.8.2 6.8.2 74% es-cl View Team Page Spanish (Colombia) Español de Colombia es_CO 6.8.2 6.8.2 75% es-co View Team Page Spanish (Costa Rica) Español de Costa Rica es_CR 6.8.2 6.8.2 71% es-cr View Team Page Spanish (Dominican Republic) Español de República Dominicana es_DO 5.8.3 5.8.9 61% es-do View Team Page Spanish (Ecuador) Español de Ecuador es_EC 6.2.2 6.2.7 66% es-ec View Team Page Spanish (Guatemala) Español de Guatemala es_GT 5.1 5.2.9 54% es-gt View Team Page Spanish (Honduras) Español de Honduras es_HN None No LP 2% es-hn View Team Page Spanish (Mexico) Español de México es_MX 6.8.2 6.8.2 73% es-mx View Team Page Spanish (Peru) Español de Perú es_PE 6.8.2 6.8.2 72% es-pe View Team Page Spanish (Puerto Rico) Español de Puerto Rico es_PR 5.4.1 5.4.9 57% es-pr View Team Page Spanish (Spain) Español es_ES 6.8.2 6.8.2 75% es View Team Page Spanish (Uruguay) Español de Uruguay es_UY 5.7.2 5.7.9 60% es-uy View Team Page Spanish (Venezuela) Español de Venezuela es_VE 6.4.3 6.4.6 68% es-ve View Team Page Sundanese Basa Sunda su_ID,https://codex.wordpress.org/WordPress_in_Your_Language,wordpress
3.1.3 No LP 3% su View Team Page Swahili Kiswahili sw 6.8.2 6.8.2 73% sw View Team Page Swati SiSwati ssw None No LP 0% ssw View Team Page Swedish Svenska sv_SE 6.8.2 6.8.2 75% sv View Team Page Syriac Syriac syr None No LP 0% syr View Team Page Tagalog Tagalog tl 6.8.2 6.8.2 75% tl View Team Page Tahitian Reo Tahiti tah 4.7.2 4.7.2 5% tah View Team Page Tajik Тоҷикӣ tg None No LP 1% tg View Team Page Tamazight ⵜⴰⵎⴰⵣⵉⵖⵜ zgh None No LP 3% zgh View Team Page Tamazight (Central Atlas) ⵜⴰⵎⴰⵣⵉⵖⵜ tzm None No LP 1% tzm View Team Page Tamil தமிழ் ta_IN None 4.7.2 68% ta View Team Page Tamil (Sri Lanka) தமிழ் ta_LK 3.9 4.2.39 50% ta-lk View Team Page Tatar Татар теле tt_RU 4.7.2 4.7.2 44% tt View Team Page Telugu తెలుగు te 5.1.1 4.7.2 57% te View Team Page Thai ไทย th 6.5 5.8.9 67% th View Team Page Tibetan བོད་ཡིག bo 5.7.2 5.7.9 59% bo View Team Page Tigrinya ትግርኛ tir None No LP 31% tir View Team Page Turkish Türkçe tr_TR 6.8.2 6.8.2 73% tr View Team Page Turkmen Türkmençe tuk None No LP 0% tuk View Team Page Tweants Twents twd None No LP 25% twd View Team Page Uighur ئۇيغۇرچە ug_CN 6.8.2 6.8.2 75% ug View Team Page Ukrainian Українська uk 6.8 6.8 71% uk View Team Page Upper Sorbian Hornjoserbšćina hsb 6.2.2 6.2.7 65% hsb View Team Page Urdu اردو ur 5.1.1 5.4.9 64% ur View Team Page Uzbek O‘zbekcha uz_UZ 5.7.2 5.7.9 59% uz View Team Page Venetian Vèneto vec None No LP 0% vec View Team Page Vietnamese Tiếng Việt vi 6.8.2 6.8.2 75% vi View Team Page Welsh Cymraeg cy 6.8.2 6.8.2 75% cy View Team Page Western Balochi بلوچی‎ bgn No,https://codex.wordpress.org/WordPress_in_Your_Language,wordpress
site No LP — bgn View Team Page Wolof Wolof wol None No LP 0% wol View Team Page Xhosa isiXhosa xho None No LP 0% xho View Team Page Yoruba Yorùbá yor None No LP 53% yor View Team Page Zulu isiZulu zul None No LP 0% zul View Team Page Site resources s search c compose new post r reply e edit t go to top j go to the next post or comment k go to the previous post or comment o toggle comment visibility esc cancel edit post or comment Please enable JavaScript to view this page properly.,https://codex.wordpress.org/WordPress_in_Your_Language,wordpress
"FAQ « WordPress Codex Codex Codex tools: Log in Interested in functions, hooks, classes, or methods? Check out the new WordPress Code Reference ! FAQ Languages : English • 日本語 한국어 • ไทย • 中文(简体) • 中文(繁體) • Português • Türkçe • ( Add your language ) If you have a question and answer that is not asked and answered on these pages, please add that to the appropriate FAQ or visit FAQ Work Page . Codex Volunteers will merge your contribution into the appropriate area. If you have a question that is not answered, please visit the WordPress Support Forum for assistance from the experts. FAQ About WordPress Information and resources about WordPress including history, features, semantics, glossary, and information to help you determine whether or not WordPress is the blogging tool for you. FAQ New To WordPress Answers to questions frequently asked by new WordPress users, helping you get started with your WordPress site. FAQ Installation Answers to questions involving installation, advanced installation, using FTP, MySQL, PHP, importing from other blog software, and upgrading WordPress. FAQ Troubleshooting Answers to questions about troubleshooting and problem-solving your WordPress site including passwords, database errors and issues, sending referrers errors, and more. FAQ Security Answers to where and how to report WordPress security issues. FAQ Working with WordPress Answers to questions frequently asked about how to administrate your WordPress site including administration, user levels, moderating comments, comment spam, and other administrative tasks. FAQ Combating Comment Spam Answers to questions about WordPress anti-spam solutions. FAQ Layout and Design Answers to questions regarding how to use WordPress Themes and how to customize the look of your site and theme including customizing templates, using template tags, CSS, and other design and layout issues. FAQ Advanced Topics Answers to more technical questions about using WordPress including",https://codex.wordpress.org/FAQ,wordpress
"working with conditional tags, customizing the WordPress Loop, and changing core behavior. FAQ Developer Documentation Answers to questions about WordPress Development and development issues. FAQ Codex Answers to questions about the WordPress Codex, including how to help, how to contribute, and who is involved. FAQ Forums Answers to questions about the WordPress Support Forums , including how to help, how to contribute, and who is involved. FAQ Forum Hot Topics Details questions that are currently being asked and answered at the WordPress Support Forums . FAQ Switching to PHP5 Questions about moving to PHP5 for WordPress and your web host. Original Codex FAQ Information FAQ Old or the specific answers to the frequently asked questions on the FAQ Old Answers-Installation Answers-Configuration Answers-Modifying Answers-Troubleshooting Retrieved from "" https://codex.wordpress.org/index.php?title=FAQ&oldid=169598 "" Categories : WordPress Help Troubleshooting Home Page WordPress Lessons Getting Started Working with WordPress Design and Layout Advanced Topics Troubleshooting Developer Docs About WordPress Codex Resources Community portal Current events Recent changes Random page Help",https://codex.wordpress.org/FAQ,wordpress
"Write posts (Classic Editor) – Documentation – WordPress.org WordPress.org Documentation Write posts (Classic Editor) Home Support guides Publishing Write posts (Classic Editor) Search documentation Write posts (Classic Editor) In this article Table of Contents Screen Options Post Field Descriptions Best Practices For Posting Visual Versus Text Editor More Information and Resources ↑ Back to top Note : In December 2018, WordPress 5.0 launched with a new editor. This article was written for the long-available editing experience in prior WordPress versions, which can be used in WordPress 5.0 and up via the Classic Editor Plugin . You may be interested in user documentation for the new block editor . Posts are entries that display in reverse order on your home page and/or blog page. Posts usually have comment fields beneath them and are included in your site’s RSS feed. To write a post: Log in to your WordPress Administration Screen (Dashboard). Click the ‘Posts’ tab. Click the ‘Add New’ sub-tab. Start filling in the blanks: enter your post title in the upper field, and enter your post body content in the main post editing box below it. As needed, select a category, add tags, and make other selections from the sections below the post. (Each of these sections is explained below.) When you are ready, click Publish . Screen Options There are more editing fields available to you than you see on first login. The Screen Options area allows you to choose which Post Fields are displayed or hidden from your editing area, which allows you to minimize clutter and customize according to your needs. You’ll find the Screen Options tab at the very top of your screen, and if you click on it, you’ll see a list of available editing boxes that you can use. Check the box for each",https://codex.wordpress.org/Posts,wordpress
"Post Field you want displayed, or uncheck the box to hide that module. Click the Screen Options tab again to close the tab. Once you’ve customized how editing screen, your options are saved so you don’t have to select or hide them again next time you log in. Post Field Descriptions Classic Editor – Top of Page Title/Headline Box This box should contain the title of your post. You can use any phrase, words, or characters. (Avoid using the same title on more than one page.) You can use commas, apostrophes, quotes, hyphens/dashes, and other typical symbols in the post like “My Site – Here’s Lookin’ at You, Kid.” WordPress will then clean it up to generate a user-friendly and URL-valid name of the post (also called the “post slug”) to create the permalink for the post. Permalink Permalink stands for “permanent link.” That means a post URL that does not expose the post ID which could be subject to a change (e.g. when moving to different blogging system), but it rather contains a user-friendly post name derived from the post title which could also change, although not recommended, but in a more controllable way. This post name (also referred to as “post slug” or just “slug”) can be edited, depending on your Permalinks settings, using the “Edit” button. (To change your settings, go to Administration Screens > Settings > Permalinks). The permalink is automatically generated based on the title you set to the post and is shown below the title field. Punctuation such as commas, quotes, apostrophes, and invalid URL characters are removed and spaces are substituted with dashes to separate each word. If your title is “My Site – Here’s Lookin’ at You, Kid”, it will be cleaned up to create the slug “my-site-heres-lookin-at-you-kid”. You can manually change",https://codex.wordpress.org/Posts,wordpress
"this, maybe shortening it to “my-site-lookin-at-you-kid”. Body Copy Box The blank box where you enter your writing, links, images, links to images, and any information you want to display on your site. You can use either the visual (WYSIWYG) editor or the text view to compose your posts. For more on the text view, see the section below, Visual Versus Text Editor . Publish Box Contains buttons that control the state of your post. The main states are Draft and Published. Draft means the post has not been published and remains in draft status for the post creator. A Published status means the post has been published and is live on your site. Preview Button Allows you to view the post before publishing. Save Draft Allows you to save your post as a draft rather than immediately publishing it. To return to your drafts later, visit Posts – Edit in the menu bar, then select your post from the list. Status If you select a specific publish status (click Edit next to Status:Draft ) and click the update post or “Publish” button, that status is applied to the post. For example, to save a post in the Pending Review status, select Pending Review from the Publish Status drop-down box, and click Save As Pending. (You will see all posts organized by status by going to Administration Screens > Posts > Edit). Visibility This determines how your post appears to the world. (click Edit next to Visibility ) Public posts will be visible by all website visitors once published. Password Protected posts are published to all, but visitors must know the password to view the post content. Private posts are visible only to you (and to other editors or admins within your site). Revisions Click Browse to see all of the",https://codex.wordpress.org/Posts,wordpress
"changes you’ve made to your post. Scheduling To schedule a post for publication on a future time or date, click Edit next to the words “Publish immediately.” You can also change the publish date to a date in the past to back-date posts. Change the settings to the desired time and date. You must also click the Publish button when you have completed the post to publish at the desired time and date. Format Box Allows you to choose a format for a post. Styling and appearance are handled by the individual themes. Categories Box The general topic of the post. It is typical for a blog to have 7-10 categories for content. Readers can browse specific categories to see all posts in the category. You can manage your categories by going to Administration Screens > Posts > Categories. Tags Box These are micro-categories for the post, similar to including index entries for a page. Posts with similar tags are linked together when a user clicks one of the tags. Tags have to be enabled with the right code in your theme for them to appear in your post. Add new tags to the post by typing the tag into the box and clicking “Add.” You can also click on the “Choose from the most-used tags” link to see all of the tags used by the site. Excerpt A summary or brief teaser of your post that may appear on the front page of your site as well as on the category, archives, and search non-single post pages. Note: the Excerpt does not usually appear by default. It only appears in your post if you have modified the template file listing the post to use the_excerpt() instead of the_content() to display the Excerpt instead of the full content of a",https://codex.wordpress.org/Posts,wordpress
"post. If so, WordPress will automatically use as the Excerpt the first 55 words of your post content or the content before the <!–more–> quicktag. If you use the “Excerpt” field when editing the post, this will be used no matter what. For more information, see Excerpt. Send Trackbacks A way to notify legacy blog systems that you’ve linked to them. If you link other WordPress blogs, they’ll be notified automatically using pingbacks. No other action is necessary. For those blogs that don’t recognize pingbacks, you can send a trackback to the blog by entering the website address(es) in this box, separating each one by a space. See Trackbacks and Pingbacks for more information. Custom Fields Custom Fields offer a way to add information to your site. In conjunction with extra code in your template files or plugins, Custom Fields can modify the way a post is displayed. These are primarily used by plugins, but you can manually edit that information in this section. Discussion Options to enable interactivity and notification of your posts. This section hosts two check boxes: Allow Comments on this post and Allow trackbacks and pingbacks on this post . If Allowing Comments is unchecked, no one can post comments to this particular post. If Allowing Pings is unchecked, no one can post pingbacks or trackbacks to this particular post. Post Author A list of all blog authors you can select from to attribute as the post author. This section only shows if you have multiple users with authoring rights in your blog. To view your list of users, see Administration Screens > Users. For more information, see Users and Authors. Classic Editor – Bottom of Page Note: You can set basic options for writing, such as the size of the post box, how smiley tags",https://codex.wordpress.org/Posts,wordpress
"are converted, and other details by going to Administration Screens > Settings > Writing. Best Practices For Posting You can say or show the world anything you like on your WordPress site. Here are some tips you need to know to help you write your posts in WordPress. Practice Accessibility To be compliant with web standards for accessibility, be sure to include ALT and TITLE descriptions on links and images to help your users, such as <a title=”WordPress.ORG” href=” https://wordpress.org/ “>WordPress.ORG</a>. Use Paragraphs No one likes to read writing that never pauses for a line break. To break your writing up into paragraphs, use double spaces between your paragraphs. WordPress will automatically detect these and insert <p> HTML paragraph tags into your writing. Use Headings If you are writing long posts, break up the sections by using headings, small titles to highlight a change of subject. In HTML, headings are set by the use of h1, h2, h3, h4, and so on. Use HTML You don’t have to use HTML when writing your posts. WordPress will automatically add it to your site, but if you do want control over different elements like boxes, headings, and other additional containers or elements, use HTML. Spell Check and Proofread There are spell check Plugins available, but even those can’t check for everything. Some serious writers will write their posts in a text editor with spell check, check all the spelling and proof it thoroughly before copying and pasting into WordPress. Visual Versus Text Editor When writing your post, you have the option of using the Visual or Text mode of the editor. The visual mode lets you see your post as is, while the Text mode shows you the code and replaces the WYSIWYG editor buttons with quicktags. These quicktags are explained as",https://codex.wordpress.org/Posts,wordpress
"follows. b – <strong></strong> HTML tag for strong emphasis of text (i.e. b old). i – <em></em> HTML tag for emphasis of text (i.e. i talicize). b-quote – <blockquote></blockquote> HTML tag to distinguish quoted or cited text. del – <del></del> HTML tag to label text considered deleted from a post. Most browsers display as striked through text. link – <a href=""http://example.com""></a> HTML tag to create a hyperlink. ins – <ins></ins> HTML tag to label text considered inserted into a post. Most browsers display as underlined text. ul – <ul></ul> HTML tag will insert an unordered list, or wrap the selected text in same. An unordered list will typically be a bulleted list of items. ol – <ol></ol> HTML tag will insert a numbered list, or wrap the selected text in same. Each item in an ordered list is typically numbered. li – <li></li> HTML tag will insert or make the selected text a list item. Used in conjunction with the ul or ol tag. code – <code></code> HTML tag for preformatted styling of text. Generally sets text in a monospaced font, such as Courier . more – <!--more--> WordPress tag that breaks a post into “teaser” and content sections. Type a few paragraphs, insert this tag, then compose the rest of your post. On your blog’s home page you’ll see only those first paragraphs with a hyperlink ( (more...) ), which when followed displays the rest of the post’s content. page – <!--nextpage--> WordPress tag similar to the more tag, except it can be used any number of times in a post, and each insert will “break” and paginate the post at that location. Hyperlinks to the paginated sections of the post are then generated in combination with the wp_link_pages() or link_pages() template tag. lookup – Opens a JavaScript dialogue",https://codex.wordpress.org/Posts,wordpress
"box that prompts for a word to search for through the online dictionary at answers.com. You can use this to check spelling on individual words. Close Tags – Closes any open HTML tags left open–but pay attention to the closing tags. WordPress is not a mind reader (!), so make sure the tags enclose what you want, and in the proper way. Workflow Note – With Quicktag buttons that insert HTML tags, you can for example click i to insert the opening <em> tag, type the text to be enclosed, and click /i or Close Tags to insert the closing tag. However, you can eliminate the need for this ‘close’ step by changing your workflow a bit: type your text, select the portion to be emphasized (that is, italicized), then click i and your highlighted text will be wrapped in the opening and closing tags. More Information and Resources About Weblogs – What is Blogging all about? First Steps With WordPress See also Administration Screens . Was this article helpful? How could it be improved? Cancel reply Log in to submit feedback . If you need support with something that wasn't covered by this article, please post your question in the support forums . First published October 12, 2018 Last updated June 9, 2024 Get more help Support forums Ask questions in the support forums. Developers Check out the developer documentation. Content suggestions Report an error or change in the documentation issue tracker. Get involved Learn about the Documentation Team and how to contribute.",https://codex.wordpress.org/Posts,wordpress
"Using Themes « WordPress Codex Codex Codex tools: Log in Interested in functions, hooks, classes, or methods? Check out the new WordPress Code Reference ! Using Themes Languages : English • Español • Français • Italiano • 日本語 한국어 • ລາວ • myanmar • Nederlands • Português do Brasil • Русский • ไทย • 中文(简体) • 中文(繁體) • ( Add your language ) This page was moved to https://wordpress.org/support/article/using-themes/ except above language locator. Retrieved from "" https://codex.wordpress.org/index.php?title=Using_Themes&oldid=173155 "" Home Page WordPress Lessons Getting Started Working with WordPress Design and Layout Advanced Topics Troubleshooting Developer Docs About WordPress Codex Resources Community portal Current events Recent changes Random page Help",https://codex.wordpress.org/Themes,wordpress
"Theme Handbook | Developer.WordPress.org WordPress.org WordPress Developer Resources Theme Handbook Search Theme Handbook ↑ Back to top Welcome to the WordPress Theme Developer Handbook, your resource for learning all about the exciting world of WordPress themes. The Theme Developer Handbook is a repository for all things WordPress themes. Whether you’re new to WordPress themes, or you’re an experienced theme developer, you should be able to find the answer to many of your theme-related questions right here. In this handbook, you can learn how to build block themes or classic themes. A block theme is a new theme that you can use from WordPress version 5.9. It is built mainly using HTML and a theme configuration file. The block theme is composed entirely of blocks, allowing you to edit all parts of your site in the Site Editor. A classic theme is the original theme, without version limitations, that primarily uses PHP, JavaScript and CSS. Classic themes take advantage of WordPress PHP functions, hooks and filters. If you’re new to developing WordPress themes, start with section 1, where you can find out what a theme is , learn about WordPress’ license , and set up your development environment . Once you’re through the introduction, continue with the Core Concepts section. It is recommended to read through both the block theme section and the classic theme sections. This will give you an understanding of the differences between the two types of themes, and help you choose what type of theme to build. If you’ve got to grips with the basics of themes, check out the Advanced Theme Topics to learn about child themes, best UI practices, theme testing and more. Once you’ve got your theme ready for the world, the final section will cover releasing your theme , teaching you some best",https://codex.wordpress.org/Theme_Development,wordpress
"practices for theme distribution, and for getting it ready for the WordPress.org theme directory. The WordPress Theme Developer Handbook is created by the WordPress community, for the WordPress community. We are always looking for more contributors; if you’re interested stop by the docs team blog to find out more about getting involved. First published July 30, 2014 Last updated December 15, 2023 Next Getting Started Next: Getting Started",https://codex.wordpress.org/Theme_Development,wordpress
"Child Themes – Theme Handbook | Developer.WordPress.org WordPress.org WordPress Developer Resources Child Themes Home Theme Handbook Advanced Topics Child Themes Search Child Themes In this article Table of Contents What are parent and child themes? Parent themes Child themes What about grandchild themes? How to create a child theme Create a child theme folder Create a style.css Install and activate child theme Customizing your child theme Loading style.css Templates, parts, and patterns Using functions.php Referencing or including other files Internationalization ↑ Back to top Child themes are extensions of a parent theme. They allow you to modify an existing theme without directly editing that theme’s code. They are often something as simple as a few minor color changes, but they can also be complex and include custom overrides of the parent theme. In this article, you will learn what parent and child themes are, how to create your own modifications via child themes, and what pieces of a parent theme that can be overridden. What are parent and child themes? Parent themes All themes—unless they are specifically a child theme—are technically parent themes. Basically, this means that they are complete themes that can be installed and activated in WordPress. Parent themes must have all of the required files, as outlined in the Theme Structure documentation. Beyond that, you don’t have to do anything special for your theme to become a parent theme. Child themes A child theme includes everything from its parent theme by default. This includes the design and any of its functionality. But it can also be used to make customizations to the parent theme without directly modifying the parent theme’s files. This means that you (or your child theme’s users) can still receive updates to the parent theme without losing those modifications. Child themes: Make your modifications",https://codex.wordpress.org/Child_Themes,wordpress
"portable and replicable. Keep customizations separate from the parent theme. Allow parent themes to be updated without losing your modifications. Save on development time since you’re only writing the code you need. Are a great way to start your journey toward developing full themes. It’s worth noting that making extensive customizations from within a child theme can eventually become a management headache. For these more extensive projects, it is often better to fork the original theme and create a full/parent theme of your own. This is something you will need to decide on a case-by-case basis. What about grandchild themes? This is not currently possible. There are only two levels to the standard theme hierarchy: parent and child theme. However, when building block themes, there are other levels to what is presented on the front end of a site (they are just not a part of the theme layer): WordPress itself (default theme.json ) Parent theme Child theme User customizations (can override theme.json , templates, and patterns) In a way, the user customization layer works as a “grandchild” theme of sorts. The big difference is that the changes are stored in the database instead of the filesystem. Outside of that, there is no standard method of creating an installable grandchild theme. How to create a child theme Let’s try creating a child theme of the default Twenty Twenty-Four theme bundled with WordPress. Create a child theme folder First, your child theme needs a name. This can be whatever you want your theme to be called, but for this guide, let’s name it “Grand Sunrise.” Now create a new folder in your wp-content/themes directory with a kebab-case version of your theme name: grand-sunrise . Create a style.css Now you’ll need to create a file named style.css . It is the one",https://codex.wordpress.org/Child_Themes,wordpress
"absolutely necessary file for a child theme to exist. All style.css files must contain a File Header and the required header fields, as outlined in the Main Stylesheet documentation (please review this doc if you have not already done so). As noted in the Main Stylesheet documentation, there is an additional field necessary to declare a theme as a child theme. You must add the Template header field to the style.css File Header: /** * Theme Name: Grand Sunrise * Template: twentytwentyfour * ...other header fields */ There is one caveat to the Template field. It must be a 100% match of the folder name of the parent theme, relative to the wp-content/themes folder. In this case, we know that the Twenty Twenty-Four theme folder is located at wp-content/themes/twentytwentyfour . Therefore, the Template value must be twentytwentyfour . Install and activate child theme If you are not already working within a development environment with your theme in the wp-content/themes folder, you’ll need to move it there now. Depending on your setup, you have several options, but the easiest is to create a ZIP file of your theme and upload it to your test site via Appearance > Themes > Add New in your WordPress admin. For more information on how to add a theme to a WordPress, read Adding New Themes from the WordPress Documentation site. Once your theme is installed, visit Appearance > Themes in your WordPress admin and locate your theme. Click the Activate link as shown in this screenshot: It won’t look any different from your parent theme right now because you haven’t customized it yet. But you have successfully created a child theme. Customizing your child theme When customizing your child theme, all the functionality documented throughout this handbook is fully available to you. But there",https://codex.wordpress.org/Child_Themes,wordpress
"are a few considerations you should keep in mind, which you’ll learn about in the following sections. Loading style.css This is an optional step and often not needed for block themes because their style handling is generally done via theme.json . But it is often necessary if you are building a classic theme. Regardless, you only need to perform this step if you want to ensure that any CSS code in style.css is loaded. Before proceeding with this section, be sure to review the Including Assets documentation, which covers how to load style.css in more detail. In that documentation, you will learn how to enqueue stylesheets via the wp_enqueue_style() function on the appropriate hook (note that child themes are loaded before their parent themes). The ideal method of enqueueing stylesheets is when a parent theme loads both its own style.css and the child theme’s style.css . But not all themes do this. Therefore, you must examine the code of the parent theme to see which stylesheets it is enqueueing. This is different for every theme, and there are no hard rules. If the parent theme loads both stylesheets, the child theme does not need to do anything. Its stylesheet will be automatically loaded. In the case of the Twenty Twenty-Four theme, it doesn’t load a stylesheet at all. So you would have to load your style.css via functions.php as shown in this code snippet: add_action( 'wp_enqueue_scripts', 'grand_sunrise_enqueue_styles' ); function grand_sunrise_enqueue_styles() { wp_enqueue_style( 'grand-sunrise-style', get_stylesheet_uri() ); } If the parent theme you are using only loads its own stylesheet, you would also use the above code to load your child theme’s style.css . If the parent theme loads only the active theme’s stylesheet, such as via get_stylesheet_uri() , then it will load the child theme’s stylesheet. In this case, you may",https://codex.wordpress.org/Child_Themes,wordpress
"want to also enqueue the parent theme’s stylesheet via functions.php , and your code would look like this: add_action( 'wp_enqueue_scripts', 'grand_sunrise_enqueue_styles' ); function grand_sunrise_enqueue_styles() { wp_enqueue_style( 'grand-sunrise-parent-style', get_parent_theme_file_uri( 'style.css' ) ); } Templates, parts, and patterns When building a child theme, you have the option to overwrite any template, part, or pattern that exists in the parent theme by adding a file of the same name in your child theme. Note: patterns must also have the same registered Slug field. You can also add brand new templates, parts, and patterns to your child theme, even if they don’t exist in the parent. To learn more about these features, refer to these articles in the handbook: Templates Patterns Using functions.php Unlike templates and patterns, the functions.php file of a child theme does not override the functions.php file in the parent theme. In fact, they are both loaded, with the child being loaded immediately before the parent. In that way, the functions.php of a child theme provides a smart, trouble-free method of modifying the functionality of a parent theme or WordPress. Suppose that you wanted to add a PHP function to your theme. The fastest way would be to open its functions.php file and put the function there. But that’s not considered a good practice— the next time your theme is updated, your function will disappear! It’s much better to create a child theme and add your custom code to your child theme’s functions.php file. The function will do the exact same job from there too, with the advantage that it will not be affected by future updates of the parent theme. Do not copy code directly from the functions.php of a parent theme into your child theme. That will likely lead to fatal errors because of duplicate function names. To learn",https://codex.wordpress.org/Child_Themes,wordpress
